11137,,90350,생필품,2025-01-20
11138,,46502,기타,2025-06-26
11139,,11315,의료/건강,2025-07-13
11140,,16187,패션/미용,2025-03-31
11141,,139674,생필품,2025-04-15
11142,,22602,생필품,2025-03-21
11143,,25485,교통비,2025-07-09
11144,,93413,패션/미용,2025-06-15
11145,,145759,문화생활/여가,2025-01-23
11146,,34745,의료/건강,2025-05-13
11147,,96004,문화생활/여가,2025-01-17
11148,,135361,교통비,2025-07-16
11149,,74689,문화생활/여가,2025-01-20
11150,,119755,교통비,2025-07-15
11151,,34845,패션/미용,2025-07-06
11152,,1879,패션/미용,2025-03-18
11153,,73224,기타,2025-05-15
11154,,89715,교통비,2025-06-26
11155,,97818,교통비,2025-07-08
11156,,112690,주거/공과금,2025-06-14
11157,,8897,기타,2025-07-23
11158,,33650,식비,2025-02-06
11159,,125877,교통비,2025-03-29
11160,,148131,식비,2025-06-04
11161,,70684,기타,2025-06-29
11162,,99639,패션/미용,2025-01-13
11163,,39093,의료/건강,2025-05-16
11164,,17270,패션/미용,2025-04-15
11165,,13811,기타,2025-04-24
11166,,89308,의료/건강,2025-07-10
11167,,19082,주거/공과금,2025-07-05
11168,,69118,생필품,2025-07-27
11169,,102720,교통비,2025-02-26
11170,,146004,생필품,2025-07-18
11171,,13949,의료/건강,2025-07-25
11172,,72004,주거/공과금,2025-07-17
11173,,115053,식비,2025-03-05
11174,,45222,패션/미용,2025-04-12
11175,,23730,교통비,2025-07-29
11176,,69273,패션/미용,2025-01-01
11177,,95460,교통비,2025-02-03
11178,,101027,주거/공과금,2025-04-24
11179,,96384,생필품,2025-02-13
11180,,24030,의료/건강,2025-03-23
11181,,132642,문화생활/여가,2025-07-26
11182,,117463,문화생활/여가,2025-05-08
11183,,61984,교통비,2025-02-09
11184,,142133,문화생활/여가,2025-06-03
11185,,121866,식비,2025-02-01
11186,,141398,의료/건강,2025-01-03
11187,,95861,의료/건강,2025-02-19
11188,,135239,패션/미용,2025-07-10
11189,,91179,패션/미용,2025-03-13
11190,,90328,문화생활/여가,2025-03-10
11191,,52766,의료/건강,2025-02-07
11192,,71743,식비,2025-01-09
11193,,112037,생필품,2025-01-29
11194,,67014,식비,2025-01-29
11195,,137998,문화생활/여가,2025-03-05
11196,,120001,기타,2025-07-05
11197,,117378,주거/공과금,2025-01-22
11198,,146466,기타,2025-04-08
11199,,65197,문화생활/여가,2025-03-16
11200,,44154,주거/공과금,2025-06-26
11201,,124593,패션/미용,2025-03-22
11202,,98858,패션/미용,2025-04-28
11203,,106967,식비,2025-02-08
11204,,71992,교통비,2025-04-06
11205,,126986,기타,2025-01-11
11206,,79147,의료/건강,2025-01-11
11207,,11666,문화생활/여가,2025-07-19
11208,,24256,주거/공과금,2025-02-27
11209,,40165,기타,2025-06-27
11210,,133535,기타,2025-07-16
11211,,33635,기타,2025-06-25
11212,,9979,교통비,2025-04-15
11213,,147225,주거/공과금,2025-06-10
11214,,77211,생필품,2025-01-07
11215,,61139,문화생활/여가,2025-04-27
11216,,64964,기타,2025-07-21
11217,,15591,패션/미용,2025-06-11
11218,,71868,패션/미용,2025-05-29
11219,,131366,의료/건강,2025-07-27
11220,,2909,기타,2025-01-09
11221,,80719,의료/건강,2025-02-21
11222,,147802,의료/건강,2025-03-22
11223,,54395,식비,2025-06-04
11224,,139833,기타,2025-06-15
11225,,66216,문화생활/여가,2025-03-04
11226,,57562,식비,2025-04-05
11227,,89200,패션/미용,2025-07-06
11228,,44791,식비,2025-06-14
11229,,88483,교통비,2025-02-16
11230,,136975,문화생활/여가,2025-01-30
11231,,124038,생필품,2025-07-17
11232,,39541,기타,2025-02-04
11233,,121080,패션/미용,2025-07-13
11234,,93970,식비,2025-01-13
11235,,101390,의료/건강,2025-02-21
11236,,8082,교통비,2025-06-03
11237,,35202,패션/미용,2025-03-01
11238,,109808,문화생활/여가,2025-05-24
11239,,66241,의료/건강,2025-01-07
11240,,9397,교통비,2025-06-06
11241,,27209,생필품,2025-03-19
11242,,13902,생필품,2025-03-17
11243,,140179,문화생활/여가,2025-06-30
11244,,110115,식비,2025-06-08
11245,,142462,식비,2025-03-10
11246,,43921,생필품,2025-07-21
11247,,117267,생필품,2025-02-27
11248,,29129,식비,2025-03-13
11249,,67933,기타,2025-04-29
11250,,22849,패션/미용,2025-01-29
11251,,97871,교통비,2025-05-15
11252,,82961,패션/미용,2025-04-09
11253,,11999,교통비,2025-07-21
11254,,127641,문화생활/여가,2025-07-30
11255,,70765,교통비,2025-05-21
11256,,39578,문화생활/여가,2025-02-15
11257,,105758,패션/미용,2025-01-14
11258,,116647,문화생활/여가,2025-01-26
11259,,91759,기타,2025-07-25
11260,,35599,주거/공과금,2025-01-11
11261,,133237,의료/건강,2025-04-07
11262,,5676,문화생활/여가,2025-06-05
11263,,77226,주거/공과금,2025-06-30
11264,,122642,기타,2025-04-12
11265,,30310,문화생활/여가,2025-06-22
11266,,22383,문화생활/여가,2025-01-26
11267,,94195,주거/공과금,2025-05-20
11268,,135457,문화생활/여가,2025-06-15
11269,,124402,생필품,2025-07-23
11270,,41141,의료/건강,2025-02-22
11271,,139241,생필품,2025-06-29
11272,,64766,식비,2025-05-12
11273,,119065,주거/공과금,2025-03-27
11274,,16338,기타,2025-05-10
11275,,63646,식비,2025-05-18
11276,,147904,기타,2025-03-06
11277,,138262,주거/공과금,2025-05-01
11278,,133670,식비,2025-05-06
11279,,4063,교통비,2025-02-12
11280,,133627,문화생활/여가,2025-05-17
11281,,124731,주거/공과금,2025-03-07
11282,,60618,패션/미용,2025-04-11
11283,,110282,기타,2025-03-16
11284,,128445,교통비,2025-05-01
11285,,65660,의료/건강,2025-04-25
11286,,16387,패션/미용,2025-05-13
11287,,41122,생필품,2025-05-27
11288,,144400,패션/미용,2025-04-17
11289,,54571,교통비,2025-07-10
11290,,143779,식비,2025-01-11
11291,,108457,패션/미용,2025-05-25
11292,,149676,식비,2025-02-08
11293,,17993,주거/공과금,2025-06-12
11294,,42561,의료/건강,2025-07-17
11295,,142852,교통비,2025-05-27
11296,,33561,의료/건강,2025-04-03
11297,,3131,생필품,2025-01-16
11298,,27748,기타,2025-01-16
11299,,62283,교통비,2025-05-11
11300,,99808,의료/건강,2025-06-08
11301,,140407,문화생활/여가,2025-01-01
11302,,35213,문화생활/여가,2025-05-07
11303,,71135,교통비,2025-01-21
11304,,33624,의료/건강,2025-05-16
11305,,15838,교통비,2025-01-28
11306,,54304,생필품,2025-05-09
11307,,70309,주거/공과금,2025-04-09
11308,,114536,교통비,2025-01-25
11309,,146915,문화생활/여가,2025-02-27
11310,,93474,문화생활/여가,2025-05-02
11311,,81058,식비,2025-06-16
11312,,32040,의료/건강,2025-05-26
11313,,24267,생필품,2025-05-26
11314,,129676,패션/미용,2025-01-30
11315,,126060,기타,2025-01-08
11316,,73732,문화생활/여가,2025-07-17
11317,,57197,생필품,2025-06-10
11318,,129742,생필품,2025-04-21
11319,,93691,주거/공과금,2025-04-02
11320,,35139,문화생활/여가,2025-04-02
11321,,140425,생필품,2025-04-05
11322,,31136,생필품,2025-05-27
11323,,131960,패션/미용,2025-02-23
11324,,35648,패션/미용,2025-05-16
11325,,144333,생필품,2025-07-23
11326,,102462,의료/건강,2025-04-11
11327,,103435,기타,2025-03-20
11328,,32693,패션/미용,2025-01-15
11329,,6631,문화생활/여가,2025-06-09
11330,,20404,의료/건강,2025-04-13
11331,,138390,생필품,2025-05-10
11332,,42465,의료/건강,2025-05-21
11333,,18956,문화생활/여가,2025-02-03
11334,,95597,교통비,2025-05-07
11335,,131359,교통비,2025-02-21
11336,,17274,생필품,2025-02-20
11337,,105322,기타,2025-01-25
11338,,112085,식비,2025-03-25
11339,,92616,식비,2025-05-16
11340,,118145,생필품,2025-04-13
11341,,127821,생필품,2025-05-12
11342,,93896,기타,2025-05-14
11343,,65920,식비,2025-03-08
11344,,96003,패션/미용,2025-04-07
11345,,121884,문화생활/여가,2025-07-09
11346,,94839,기타,2025-06-17
11347,,115424,문화생활/여가,2025-04-08
11348,,23467,기타,2025-03-10
11349,,81650,교통비,2025-05-11
11350,,133806,교통비,2025-02-10
11351,,98636,문화생활/여가,2025-06-30
11352,,36473,교통비,2025-06-18
11353,,107902,생필품,2025-04-05
11354,,39920,의료/건강,2025-04-07
11355,,41189,문화생활/여가,2025-01-29
11356,,56108,생필품,2025-05-14
11357,,26527,의료/건강,2025-03-29
11358,,117943,기타,2025-07-10
11359,,29833,의료/건강,2025-06-30
11360,,89004,의료/건강,2025-07-18
11361,,84016,기타,2025-01-08
11362,,70291,생필품,2025-02-21
11363,,125076,생필품,2025-04-18
11364,,24878,기타,2025-02-22
11365,,38161,교통비,2025-03-13
11366,,5998,패션/미용,2025-02-17
11367,,104606,주거/공과금,2025-04-07
11368,,106938,문화생활/여가,2025-04-09
11369,,72845,교통비,2025-07-21
11370,,144961,주거/공과금,2025-05-02
11371,,105860,교통비,2025-06-26
11372,,90555,교통비,2025-03-21
11373,,27440,문화생활/여가,2025-05-24
11374,,81226,식비,2025-06-20
11375,,135387,기타,2025-01-23
11376,,94997,주거/공과금,2025-07-26
11377,,70306,의료/건강,2025-04-03
11378,,128801,기타,2025-01-25
11379,,4283,패션/미용,2025-03-23
11380,,57325,생필품,2025-04-12
11381,,2836,기타,2025-03-15
11382,,23041,생필품,2025-07-05
11383,,59285,기타,2025-01-18
11384,,71683,교통비,2025-01-30
11385,,66559,교통비,2025-06-16
11386,,146610,패션/미용,2025-03-26
11387,,18750,의료/건강,2025-07-04
11388,,107067,의료/건강,2025-07-22
11389,,53850,기타,2025-07-20
11390,,108528,생필품,2025-06-22
11391,,73472,문화생활/여가,2025-02-07
11392,,108738,패션/미용,2025-05-14
11393,,110685,의료/건강,2025-01-07
11394,,141304,주거/공과금,2025-04-25
11395,,22209,기타,2025-01-24
11396,,146314,의료/건강,2025-03-28
11397,,25477,주거/공과금,2025-04-16
11398,,143557,문화생활/여가,2025-01-20
11399,,79749,식비,2025-04-17
11400,,773,생필품,2025-05-24
11401,,142368,주거/공과금,2025-05-20
11402,,108280,의료/건강,2025-03-12
11403,,129526,패션/미용,2025-05-17
11404,,3236,생필품,2025-01-29
11405,,68589,식비,2025-06-14
11406,,33245,패션/미용,2025-07-15
11407,,34206,식비,2025-04-15
11408,,141079,의료/건강,2025-04-02
11409,,62803,식비,2025-06-01
11410,,5203,패션/미용,2025-05-30
11411,,145635,생필품,2025-01-22
11412,,132392,의료/건강,2025-05-20
11413,,29297,의료/건강,2025-04-15
11414,,28973,문화생활/여가,2025-04-28
11415,,48289,의료/건강,2025-02-09
11416,,80706,기타,2025-06-29
11417,,9851,식비,2025-04-10
11418,,82077,교통비,2025-02-22
11419,,120311,교통비,2025-07-16
11420,,94971,주거/공과금,2025-03-01
11421,,136125,주거/공과금,2025-03-27
11422,,128874,패션/미용,2025-07-08
11423,,28784,기타,2025-03-20
11424,,7784,기타,2025-04-06
11425,,16987,기타,2025-07-25
11426,,98625,생필품,2025-02-07
11427,,97986,기타,2025-06-11
11428,,134757,패션/미용,2025-05-17
11429,,37264,식비,2025-03-20
11430,,13295,주거/공과금,2025-03-21
11431,,59312,주거/공과금,2025-05-03
11432,,31047,기타,2025-06-04
11433,,133113,교통비,2025-07-25
11434,,9263,기타,2025-07-15
11435,,24259,문화생활/여가,2025-02-10
11436,,15991,교통비,2025-03-15
11437,,113593,의료/건강,2025-07-05
11438,,66268,패션/미용,2025-05-13
11439,,145431,교통비,2025-06-09
11440,,93725,패션/미용,2025-03-24
11441,,123330,주거/공과금,2025-06-28
11442,,44499,문화생활/여가,2025-02-17
11443,,123444,기타,2025-03-12
11444,,18289,생필품,2025-04-24
11445,,108005,문화생활/여가,2025-07-08
11446,,141507,주거/공과금,2025-03-01
11447,,29171,생필품,2025-01-22
11448,,2150,식비,2025-07-25
11449,,140064,의료/건강,2025-07-05
11450,,50771,패션/미용,2025-01-18
11451,,17215,기타,2025-05-08
11452,,33626,교통비,2025-06-12
11453,,144040,패션/미용,2025-07-24
11454,,56218,생필품,2025-03-03
11455,,60980,식비,2025-05-17
11456,,114919,의료/건강,2025-01-16
11457,,124624,패션/미용,2025-04-02
11458,,123389,교통비,2025-06-26
11459,,72017,기타,2025-01-14
11460,,23354,주거/공과금,2025-07-07
11461,,2628,식비,2025-06-29
11462,,37401,패션/미용,2025-06-06
11463,,93357,식비,2025-01-23
11464,,6282,교통비,2025-02-12
11465,,2275,식비,2025-07-05
11466,,133401,기타,2025-07-06
11467,,49204,식비,2025-02-18
11468,,57946,문화생활/여가,2025-02-02
11469,,101721,생필품,2025-06-29
11470,,21011,주거/공과금,2025-07-18
11471,,123961,의료/건강,2025-02-04
11472,,82002,교통비,2025-06-06
11473,,14797,패션/미용,2025-02-08
11474,,4773,생필품,2025-05-04
11475,,6000,식비,2025-05-05
11476,,101340,주거/공과금,2025-05-01
11477,,126897,주거/공과금,2025-01-03
11478,,144695,패션/미용,2025-06-30
11479,,82884,주거/공과금,2025-06-18
11480,,100097,식비,2025-05-09
11481,,4487,기타,2025-02-09
11482,,98885,생필품,2025-04-19
11483,,26893,주거/공과금,2025-03-03
11484,,13353,기타,2025-07-09
11485,,76824,주거/공과금,2025-07-14
11486,,4947,주거/공과금,2025-06-21
11487,,35966,의료/건강,2025-03-01
11488,,57985,식비,2025-07-23
11489,,31892,의료/건강,2025-06-26
11490,,134191,의료/건강,2025-04-29
11491,,118096,의료/건강,2025-02-12
11492,,110140,교통비,2025-01-30
11493,,85191,생필품,2025-01-24
11494,,48414,문화생활/여가,2025-01-24
11495,,70582,교통비,2025-06-08
11496,,27817,교통비,2025-03-05
11497,,86043,기타,2025-02-24
11498,,78736,문화생활/여가,2025-03-24
11499,,47321,생필품,2025-06-18
11500,,70806,식비,2025-07-03
11501,,19864,주거/공과금,2025-06-28
11502,,127084,패션/미용,2025-01-18
11503,,115973,식비,2025-02-07
11504,,20979,기타,2025-05-23
11505,,121134,교통비,2025-07-24
11506,,39307,생필품,2025-03-02
11507,,72855,기타,2025-02-18
11508,,38670,기타,2025-05-04
11509,,54057,의료/건강,2025-06-14
11510,,68012,문화생활/여가,2025-02-18
11511,,113968,기타,2025-06-10
11512,,65637,생필품,2025-01-31
11513,,148200,교통비,2025-01-29
11514,,39286,문화생활/여가,2025-05-23
11515,,104398,교통비,2025-03-09
11516,,128369,교통비,2025-01-03
11517,,8093,식비,2025-06-06
11518,,68291,기타,2025-01-08
11519,,50296,의료/건강,2025-01-13
11520,,60566,기타,2025-07-30
11521,,27061,기타,2025-02-03
11522,,87231,의료/건강,2025-01-03
11523,,126002,패션/미용,2025-07-05
11524,,11177,교통비,2025-06-06
11525,,50925,교통비,2025-01-11
11526,,149564,교통비,2025-04-08
11527,,18749,생필품,2025-03-17
11528,,42570,의료/건강,2025-03-30
11529,,107146,생필품,2025-05-27
11530,,38093,주거/공과금,2025-03-02
11531,,128740,주거/공과금,2025-01-17
11532,,84132,기타,2025-06-09
11533,,79566,교통비,2025-05-16
11534,,69867,교통비,2025-06-22
11535,,50450,생필품,2025-02-05
11536,,82038,주거/공과금,2025-07-22
11537,,49054,주거/공과금,2025-04-15
11538,,130714,식비,2025-03-11
11539,,143871,식비,2025-02-23
11540,,65002,문화생활/여가,2025-05-20
11541,,17042,패션/미용,2025-07-24
11542,,56875,식비,2025-03-11
11543,,10323,패션/미용,2025-06-20
11544,,4850,주거/공과금,2025-04-15
11545,,85185,교통비,2025-02-12
11546,,73114,의료/건강,2025-06-05
11547,,12966,주거/공과금,2025-01-23
11548,,73384,문화생활/여가,2025-07-12
11549,,139715,식비,2025-04-25
11550,,62566,의료/건강,2025-01-23
11551,,87217,패션/미용,2025-02-23
11552,,138511,주거/공과금,2025-05-23
11553,,26210,주거/공과금,2025-04-27
11554,,24837,기타,2025-04-12
11555,,123823,패션/미용,2025-04-19
11556,,85471,기타,2025-04-05
11557,,37868,생필품,2025-04-01
11558,,83535,의료/건강,2025-04-30
11559,,72430,기타,2025-05-09
11560,,70603,문화생활/여가,2025-06-02
11561,,80398,패션/미용,2025-02-17
11562,,117742,의료/건강,2025-06-02
11563,,83668,문화생활/여가,2025-04-17
11564,,35734,식비,2025-05-10
11565,,14699,식비,2025-02-12
11566,,29426,문화생활/여가,2025-03-29
11567,,78082,교통비,2025-03-31
11568,,64934,식비,2025-06-20
11569,,64511,패션/미용,2025-05-13
11570,,140894,주거/공과금,2025-05-09
11571,,9801,패션/미용,2025-01-01
11572,,3529,주거/공과금,2025-07-18
11573,,100248,의료/건강,2025-04-15
11574,,105466,주거/공과금,2025-04-27
11575,,35524,문화생활/여가,2025-02-11
11576,,96201,식비,2025-06-04
11577,,24028,생필품,2025-03-17
11578,,95516,식비,2025-01-01
11579,,133836,주거/공과금,2025-01-02
11580,,109285,교통비,2025-03-04
11581,,66168,의료/건강,2025-05-08
11582,,53041,기타,2025-04-04
11583,,9917,의료/건강,2025-05-28
11584,,3560,패션/미용,2025-04-26
11585,,129948,주거/공과금,2025-07-03
11586,,105359,교통비,2025-05-16
11587,,102226,교통비,2025-03-27
11588,,30337,생필품,2025-06-09
11589,,41679,패션/미용,2025-05-19
11590,,22251,의료/건강,2025-04-27
11591,,72283,의료/건강,2025-05-07
11592,,62585,교통비,2025-07-06
11593,,43769,주거/공과금,2025-04-11
11594,,149654,패션/미용,2025-03-10
11595,,131240,생필품,2025-05-05
11596,,99649,의료/건강,2025-02-15
11597,,125381,생필품,2025-06-28
11598,,36093,주거/공과금,2025-03-31
11599,,145875,교통비,2025-01-09
11600,,90537,주거/공과금,2025-03-09
11601,,80117,패션/미용,2025-07-30
11602,,102523,의료/건강,2025-02-14
11603,,61444,문화생활/여가,2025-07-28
11604,,69874,패션/미용,2025-07-27
11605,,30347,기타,2025-06-30
11606,,14344,식비,2025-05-06
11607,,9716,의료/건강,2025-05-06
11608,,46052,문화생활/여가,2025-02-15
11609,,104829,식비,2025-01-27
11610,,129566,교통비,2025-01-13
11611,,103742,교통비,2025-02-09
11612,,112169,생필품,2025-03-27
11613,,40085,식비,2025-06-26
11614,,146201,패션/미용,2025-03-20
11615,,17217,식비,2025-05-07
11616,,85641,문화생활/여가,2025-01-20
11617,,107109,생필품,2025-03-08
11618,,77658,문화생활/여가,2025-03-16
11619,,11007,의료/건강,2025-05-08
11620,,1800,주거/공과금,2025-07-21
11621,,121459,교통비,2025-05-22
11622,,61994,주거/공과금,2025-02-09
11623,,15636,문화생활/여가,2025-06-09
11624,,85859,패션/미용,2025-07-25
11625,,129828,주거/공과금,2025-05-24
11626,,121925,의료/건강,2025-06-18
11627,,116399,기타,2025-07-23
11628,,107484,문화생활/여가,2025-06-30
11629,,148479,패션/미용,2025-05-01
11630,,104941,기타,2025-06-22
11631,,39600,생필품,2025-06-02
11632,,106012,생필품,2025-04-15
11633,,98532,생필품,2025-04-04
11634,,93558,패션/미용,2025-04-16
11635,,67930,생필품,2025-04-25
11636,,24940,기타,2025-03-24
11637,,89289,문화생활/여가,2025-04-25
11638,,84146,식비,2025-05-09
11639,,138475,의료/건강,2025-03-14
11640,,104029,교통비,2025-06-19
11641,,96677,교통비,2025-05-28
11642,,42868,교통비,2025-04-11
11643,,37553,기타,2025-01-19
11644,,27382,기타,2025-07-24
11645,,2752,교통비,2025-07-01
11646,,77123,생필품,2025-06-13
11647,,32337,생필품,2025-06-01
11648,,46481,문화생활/여가,2025-05-16
11649,,144944,주거/공과금,2025-06-05
11650,,140826,주거/공과금,2025-05-13
11651,,78493,기타,2025-07-18
11652,,31760,문화생활/여가,2025-02-23
11653,,6404,패션/미용,2025-06-07
11654,,70572,생필품,2025-01-20
11655,,53164,식비,2025-02-09
11656,,96498,기타,2025-03-16
11657,,147610,의료/건강,2025-01-01
11658,,121027,의료/건강,2025-03-03
11659,,125166,생필품,2025-02-03
11660,,95005,생필품,2025-03-08
11661,,140939,패션/미용,2025-05-13
11662,,114261,문화생활/여가,2025-07-10
11663,,88500,문화생활/여가,2025-03-19
11664,,145452,생필품,2025-03-30
11665,,50550,교통비,2025-05-12
11666,,25902,패션/미용,2025-04-05
11667,,45215,교통비,2025-06-23
11668,,50630,기타,2025-01-04
11669,,123022,기타,2025-06-20
11670,,23824,문화생활/여가,2025-07-11
11671,,48378,패션/미용,2025-02-10
11672,,57483,식비,2025-05-16
11673,,131539,교통비,2025-03-24
11674,,48131,식비,2025-05-16
11675,,1075,식비,2025-04-17
11676,,37587,패션/미용,2025-03-02
11677,,135552,생필품,2025-04-10
11678,,13066,교통비,2025-03-16
11679,,12465,식비,2025-07-22
11680,,71723,의료/건강,2025-03-26
11681,,67226,기타,2025-07-18
11682,,30980,주거/공과금,2025-01-21
11683,,39972,교통비,2025-01-28
11684,,31073,식비,2025-06-17
11685,,142132,식비,2025-07-17
11686,,56887,패션/미용,2025-01-26
11687,,57082,생필품,2025-04-14
11688,,105116,패션/미용,2025-06-07
11689,,113295,패션/미용,2025-02-27
11690,,95528,패션/미용,2025-03-18
11691,,2250,기타,2025-02-23
11692,,65445,식비,2025-03-04
11693,,5761,생필품,2025-03-24
11694,,49126,패션/미용,2025-07-26
11695,,85658,교통비,2025-04-09
11696,,144442,교통비,2025-02-10
11697,,30946,교통비,2025-03-18
11698,,104647,식비,2025-07-06
11699,,88179,패션/미용,2025-04-07
11700,,12445,주거/공과금,2025-02-19
11701,,102760,의료/건강,2025-06-21
11702,,52225,의료/건강,2025-03-25
11703,,7138,패션/미용,2025-07-24
11704,,141974,교통비,2025-07-02
11705,,23860,문화생활/여가,2025-07-25
11706,,101127,문화생활/여가,2025-03-21
11707,,118829,주거/공과금,2025-04-01
11708,,100970,문화생활/여가,2025-04-14
11709,,69173,의료/건강,2025-07-14
11710,,49615,교통비,2025-05-06
11711,,527,패션/미용,2025-05-26
11712,,65825,기타,2025-02-05
11713,,138861,기타,2025-05-17
11714,,33048,주거/공과금,2025-03-09
11715,,146724,교통비,2025-04-06
11716,,43832,문화생활/여가,2025-02-24
11717,,107194,문화생활/여가,2025-05-14
11718,,5797,주거/공과금,2025-01-22
11719,,60042,기타,2025-01-07
11720,,84928,생필품,2025-07-23
11721,,40418,패션/미용,2025-03-03
11722,,18933,문화생활/여가,2025-07-11
11723,,124328,식비,2025-07-03
11724,,96066,주거/공과금,2025-03-03
11725,,93398,생필품,2025-04-23
11726,,45302,기타,2025-05-14
11727,,22667,기타,2025-06-07
11728,,124100,의료/건강,2025-02-23
11729,,38314,생필품,2025-01-28
11730,,51145,문화생활/여가,2025-06-11
11731,,149605,의료/건강,2025-02-03
11732,,149201,기타,2025-01-25
11733,,23003,주거/공과금,2025-06-08
11734,,121119,생필품,2025-01-22
11735,,11423,주거/공과금,2025-04-13
11736,,101091,패션/미용,2025-02-02
11737,,110555,주거/공과금,2025-01-23
11738,,44230,문화생활/여가,2025-05-16
11739,,104280,기타,2025-04-24
11740,,90017,기타,2025-05-05
11741,,49437,패션/미용,2025-03-30
11742,,35952,의료/건강,2025-06-15
11743,,15160,의료/건강,2025-02-12
11744,,66937,교통비,2025-04-04
11745,,39225,패션/미용,2025-03-02
11746,,79112,식비,2025-04-22
11747,,72723,식비,2025-07-22
11748,,51551,교통비,2025-06-04
11749,,56670,기타,2025-04-02
11750,,86984,의료/건강,2025-06-30
11751,,89885,생필품,2025-05-20
11752,,2095,식비,2025-03-24
11753,,51047,교통비,2025-03-16
11754,,30942,교통비,2025-04-07
11755,,40826,패션/미용,2025-04-21
11756,,94085,문화생활/여가,2025-06-06
11757,,34705,주거/공과금,2025-04-11
11758,,54375,기타,2025-03-11
11759,,149920,주거/공과금,2025-03-06
11760,,57347,주거/공과금,2025-05-23
11761,,4132,의료/건강,2025-07-20
11762,,146825,생필품,2025-04-10
11763,,87453,문화생활/여가,2025-06-20
11764,,97529,생필품,2025-07-21
11765,,7676,문화생활/여가,2025-04-09
11766,,80536,교통비,2025-06-22
11767,,90454,문화생활/여가,2025-03-22
11768,,44346,의료/건강,2025-02-19
11769,,120712,기타,2025-05-19
11770,,108560,패션/미용,2025-05-07
11771,,110075,기타,2025-01-29
11772,,25281,생필품,2025-03-31
11773,,124108,교통비,2025-02-06
11774,,90250,패션/미용,2025-04-20
11775,,128447,식비,2025-02-08
11776,,110623,패션/미용,2025-03-06
11777,,19619,식비,2025-02-20
11778,,114723,교통비,2025-07-30
11779,,128134,의료/건강,2025-07-28
11780,,145894,주거/공과금,2025-03-27
11781,,67622,의료/건강,2025-01-19
11782,,33040,문화생활/여가,2025-03-02
11783,,34122,식비,2025-06-22
11784,,87591,의료/건강,2025-01-06
11785,,4694,생필품,2025-03-29
11786,,116306,교통비,2025-04-10
11787,,71055,기타,2025-02-12
11788,,13673,교통비,2025-04-04
11789,,113422,문화생활/여가,2025-06-17
11790,,49860,문화생활/여가,2025-06-13
11791,,115258,패션/미용,2025-04-06
11792,,91850,문화생활/여가,2025-07-01
11793,,32567,의료/건강,2025-04-17
11794,,87735,문화생활/여가,2025-04-30
11795,,99344,기타,2025-01-15
11796,,27897,의료/건강,2025-07-26
11797,,8795,식비,2025-05-08
11798,,66530,교통비,2025-03-18
11799,,145817,의료/건강,2025-01-08
11800,,56877,기타,2025-03-20
11801,,52391,생필품,2025-01-20
11802,,8142,패션/미용,2025-07-04
11803,,60974,문화생활/여가,2025-06-06
11804,,91267,의료/건강,2025-02-13
11805,,100549,의료/건강,2025-04-04
11806,,135371,패션/미용,2025-07-24
11807,,32356,의료/건강,2025-02-11
11808,,101115,패션/미용,2025-07-27
11809,,14157,식비,2025-07-10
11810,,44775,기타,2025-03-07
11811,,129551,생필품,2025-05-15
11812,,106532,의료/건강,2025-05-27
11813,,87124,기타,2025-02-15
11814,,9420,기타,2025-04-14
11815,,61864,주거/공과금,2025-01-25
11816,,89209,문화생활/여가,2025-06-02
11817,,102286,기타,2025-06-25
11818,,53551,패션/미용,2025-01-23
11819,,63138,교통비,2025-01-23
11820,,85220,생필품,2025-07-21
11821,,16522,의료/건강,2025-07-15
11822,,66471,교통비,2025-06-13
11823,,18263,생필품,2025-02-18
11824,,76175,생필품,2025-05-29
11825,,121230,생필품,2025-06-04
11826,,15123,기타,2025-04-27
11827,,34529,교통비,2025-04-10
11828,,35301,문화생활/여가,2025-01-13
11829,,60509,교통비,2025-01-28
11830,,110736,의료/건강,2025-07-10
11831,,132241,주거/공과금,2025-06-07
11832,,121934,기타,2025-03-21
11833,,57442,생필품,2025-06-24
11834,,58167,교통비,2025-06-10
11835,,71900,문화생활/여가,2025-01-17
11836,,128445,기타,2025-04-03
11837,,67085,식비,2025-07-19
11838,,123704,주거/공과금,2025-02-19
11839,,79191,주거/공과금,2025-04-29
11840,,118581,식비,2025-05-26
11841,,27185,패션/미용,2025-01-12
11842,,116748,주거/공과금,2025-03-20
11843,,25182,교통비,2025-02-14
11844,,104199,교통비,2025-03-31
11845,,137140,의료/건강,2025-02-28
11846,,135151,교통비,2025-05-20
11847,,70364,식비,2025-03-23
11848,,88667,의료/건강,2025-05-06
11849,,111925,주거/공과금,2025-07-09
11850,,141746,교통비,2025-07-14
11851,,50820,생필품,2025-05-14
11852,,95393,식비,2025-07-05
11853,,950,식비,2025-02-17
11854,,89855,의료/건강,2025-04-13
11855,,61413,식비,2025-07-10
11856,,10966,교통비,2025-02-06
11857,,64356,식비,2025-05-22
11858,,54733,식비,2025-05-15
11859,,6003,주거/공과금,2025-04-26
11860,,78915,식비,2025-07-08
11861,,38307,패션/미용,2025-03-24
11862,,75078,교통비,2025-05-23
11863,,38966,교통비,2025-07-04
11864,,4304,패션/미용,2025-05-13
11865,,139956,교통비,2025-05-04
11866,,48461,의료/건강,2025-04-28
11867,,105451,문화생활/여가,2025-04-11
11868,,109421,식비,2025-03-22
11869,,60836,기타,2025-04-09
11870,,137469,교통비,2025-07-08
