1258,,출금,176688,교통비,2025-02-24
1259,,출금,206435,교통비,2025-02-13
1260,,입금,999623,부수입,2025-06-25
1261,,입금,1865528,월급,2025-01-04
1262,,입금,976896,월급,2025-02-17
1263,,출금,442984,주거/공과금,2025-04-17
1264,,입금,1832701,월급,2025-01-16
1265,,출금,455187,식비,2025-05-01
1266,,출금,184419,교통비,2025-05-27
1267,,입금,1520073,월급,2025-07-29
1268,,출금,107496,의료/건강,2025-02-15
1269,,출금,199078,기타,2025-02-15
1270,,입금,1233393,부수입,2025-02-10
1271,,출금,489454,주거/공과금,2025-03-10
1272,,출금,494095,주거/공과금,2025-02-18
1273,,입금,1130068,월급,2025-01-23
1274,,출금,167568,기타,2025-05-07
1275,,입금,1330093,부수입,2025-01-09
1276,,출금,390616,의료/건강,2025-01-12
1277,,입금,728729,기타,2025-07-16
1278,,출금,471786,문화생활/여가,2025-07-08
1279,,입금,276895,부수입,2025-02-06
1280,,출금,243607,의료/건강,2025-05-19
1281,,출금,17645,의료/건강,2025-03-28
1282,,출금,17496,기타,2025-07-05
1283,,입금,237879,기타,2025-07-06
1284,,입금,1203806,기타,2025-07-19
1285,,입금,2106103,기타,2025-07-07
1286,,입금,463308,월급,2025-03-09
1287,,출금,133551,의료/건강,2025-05-16
1288,,출금,416710,기타,2025-02-18
1289,,입금,895791,부수입,2025-01-24
1290,,입금,1023065,월급,2025-03-26
1291,,출금,186081,문화생활/여가,2025-02-25
1292,,출금,222292,문화생활/여가,2025-04-02
1293,,입금,2243765,기타,2025-07-14
1294,,입금,2475091,기타,2025-01-19
1295,,출금,476364,생필품,2025-02-14
1296,,입금,2165352,월급,2025-04-30
1297,,출금,416431,패션/미용,2025-03-13
1298,,출금,13253,의료/건강,2025-04-07
1299,,입금,862304,월급,2025-01-03
1300,,출금,6800,문화생활/여가,2025-05-01
1301,,출금,436854,주거/공과금,2025-05-09
1302,,출금,386530,기타,2025-02-05
1303,,출금,192832,생필품,2025-02-10
1304,,출금,438382,교통비,2025-04-05
1305,,출금,9747,교통비,2025-01-29
1306,,출금,445155,문화생활/여가,2025-04-15
1307,,입금,909249,월급,2025-05-10
1308,,출금,387884,의료/건강,2025-06-15
1309,,출금,206605,식비,2025-05-03
1310,,출금,200293,의료/건강,2025-06-05
1311,,출금,101530,기타,2025-03-23
1312,,입금,1871325,기타,2025-01-01
1313,,출금,469787,주거/공과금,2025-05-15
1314,,출금,420170,교통비,2025-06-21
1315,,출금,127866,기타,2025-03-28
1316,,입금,904489,부수입,2025-06-11
1317,,입금,1772402,기타,2025-02-04
1318,,입금,1723328,월급,2025-06-15
1319,,입금,661348,월급,2025-04-29
1320,,출금,8865,의료/건강,2025-02-25
1321,,출금,298678,식비,2025-01-23
1322,,출금,301111,의료/건강,2025-01-18
1323,,출금,69303,문화생활/여가,2025-03-12
1324,,입금,1701204,기타,2025-04-08
1325,,입금,940461,월급,2025-01-12
1326,,출금,266189,교통비,2025-01-02
1327,,출금,38364,교통비,2025-04-20
1328,,출금,494503,문화생활/여가,2025-01-27
1329,,입금,1245299,기타,2025-01-04
1330,,입금,140647,기타,2025-06-26
1331,,출금,436854,주거/공과금,2025-07-22
1332,,출금,401054,주거/공과금,2025-01-24
1333,,출금,15088,패션/미용,2025-02-19
1334,,출금,425335,식비,2025-01-22
1335,,출금,14516,교통비,2025-06-30
1336,,출금,17304,패션/미용,2025-04-06
1337,,출금,405555,의료/건강,2025-05-17
1338,,입금,1184902,부수입,2025-05-06
1339,,입금,1489505,기타,2025-04-25
1340,,출금,108598,기타,2025-04-28
1341,,출금,441778,의료/건강,2025-06-21
1342,,입금,2377537,부수입,2025-04-04
1343,,입금,1957188,부수입,2025-03-10
1344,,출금,481905,기타,2025-02-08
1345,,출금,203608,식비,2025-01-07
1346,,출금,492678,생필품,2025-06-21
1347,,출금,499135,주거/공과금,2025-01-27
1348,,출금,458267,기타,2025-03-03
1349,,출금,406077,의료/건강,2025-05-03
1350,,출금,472943,교통비,2025-02-15
1351,,입금,1267491,기타,2025-03-16
1352,,출금,115101,패션/미용,2025-02-07
1353,,출금,83785,패션/미용,2025-01-30
1354,,출금,265318,식비,2025-06-25
1355,,출금,351223,패션/미용,2025-04-04
1356,,출금,346665,식비,2025-06-18
1357,,출금,498871,생필품,2025-07-26
1358,,출금,319251,문화생활/여가,2025-02-17
1359,,출금,238401,기타,2025-05-14
1360,,출금,91300,기타,2025-05-18
1361,,출금,123343,교통비,2025-04-26
1362,,출금,324801,생필품,2025-05-15
1363,,출금,24045,생필품,2025-04-02
1364,,출금,277413,패션/미용,2025-06-13
1365,,출금,67164,주거/공과금,2025-05-07
1366,,입금,1415357,부수입,2025-07-22
1367,,출금,335715,주거/공과금,2025-06-07
1368,,출금,320323,주거/공과금,2025-05-17
1369,,입금,2157756,기타,2025-05-21
1370,,입금,1045849,부수입,2025-05-11
1371,,출금,41166,교통비,2025-05-16
1372,,출금,91140,식비,2025-02-12
1373,,출금,208376,기타,2025-02-01
1374,,출금,67823,패션/미용,2025-02-18
1375,,출금,15331,패션/미용,2025-01-29
1376,,출금,131959,생필품,2025-05-22
1377,,출금,387688,주거/공과금,2025-05-09
1378,,출금,311113,기타,2025-04-18
1379,,출금,156086,문화생활/여가,2025-06-06
1380,,입금,1758955,부수입,2025-07-17
1381,,출금,383574,기타,2025-06-07
1382,,출금,229077,주거/공과금,2025-06-17
1383,,출금,312932,식비,2025-04-20
1384,,출금,499105,교통비,2025-05-06
1385,,출금,92926,교통비,2025-07-06
1386,,입금,1281881,월급,2025-01-19
1387,,입금,110032,부수입,2025-01-25
1388,,출금,128716,의료/건강,2025-05-14
1389,,출금,181903,교통비,2025-03-06
1390,,입금,736406,부수입,2025-07-29
1391,,출금,236093,문화생활/여가,2025-04-19
1392,,입금,807416,기타,2025-03-15
1393,,출금,97730,주거/공과금,2025-01-15
1394,,출금,289583,기타,2025-06-14
1395,,출금,269196,기타,2025-05-01
1396,,출금,140525,교통비,2025-02-24
1397,,입금,974070,부수입,2025-04-28
1398,,출금,382438,교통비,2025-01-19
1399,,출금,180042,패션/미용,2025-05-03
1400,,입금,873370,부수입,2025-06-14
1401,,출금,282777,의료/건강,2025-04-10
1402,,출금,47802,의료/건강,2025-05-04
1403,,입금,1243796,월급,2025-04-12
1404,,출금,276941,교통비,2025-06-13
1405,,입금,1184176,기타,2025-06-13
1406,,입금,1097809,부수입,2025-02-17
1407,,출금,186287,주거/공과금,2025-04-12
1408,,출금,44401,주거/공과금,2025-02-02
1409,,출금,367990,문화생활/여가,2025-03-11
1410,,입금,197313,월급,2025-07-01
1411,,출금,77796,패션/미용,2025-05-09
1412,,출금,268565,의료/건강,2025-04-25
1413,,출금,475276,문화생활/여가,2025-01-12
1414,,출금,192541,주거/공과금,2025-07-08
1415,,입금,2443792,부수입,2025-02-14
1416,,출금,469399,문화생활/여가,2025-07-21
1417,,입금,559792,기타,2025-06-29
1418,,입금,1670899,부수입,2025-07-12
1419,,입금,1096466,월급,2025-03-01
1420,,출금,132435,기타,2025-02-14
1421,,출금,65618,교통비,2025-07-02
1422,,출금,372615,교통비,2025-07-11
1423,,출금,49827,패션/미용,2025-05-09
1424,,출금,109383,생필품,2025-02-13
1425,,출금,7222,식비,2025-04-21
1426,,출금,492489,주거/공과금,2025-07-15
1427,,출금,395970,패션/미용,2025-03-03
1428,,입금,1218604,기타,2025-05-27
1429,,출금,407992,식비,2025-05-21
1430,,출금,100583,생필품,2025-06-04
1431,,입금,521690,부수입,2025-04-10
1432,,출금,332688,의료/건강,2025-02-21
1433,,입금,1923662,월급,2025-04-14
1434,,입금,589672,월급,2025-07-19
1435,,출금,294048,교통비,2025-04-14
1436,,출금,44827,패션/미용,2025-03-08
1437,,출금,397950,주거/공과금,2025-07-07
1438,,출금,474961,패션/미용,2025-01-28
1439,,출금,149133,문화생활/여가,2025-06-29
1440,,입금,1415366,기타,2025-01-22
1441,,출금,437640,의료/건강,2025-06-14
1442,,출금,195991,교통비,2025-06-26
1443,,출금,179077,의료/건강,2025-01-20
1444,,출금,452990,식비,2025-04-11
1445,,출금,449080,기타,2025-05-15
1446,,입금,1872432,부수입,2025-07-04
1447,,출금,259427,문화생활/여가,2025-04-16
1448,,입금,314819,기타,2025-04-26
1449,,입금,1539243,기타,2025-05-04
1450,,입금,930820,기타,2025-06-12
1451,,출금,318305,주거/공과금,2025-04-05
1452,,입금,1815473,월급,2025-07-26
1453,,출금,107420,주거/공과금,2025-05-19
1454,,입금,1787118,부수입,2025-03-17
1455,,출금,439113,식비,2025-02-07
1456,,입금,366860,월급,2025-06-08
1457,,출금,194527,생필품,2025-02-13
1458,,출금,111691,의료/건강,2025-04-26
1459,,출금,128157,생필품,2025-01-21
1460,,출금,255623,패션/미용,2025-06-03
1461,,출금,474015,의료/건강,2025-04-28
1462,,출금,262538,의료/건강,2025-04-15
1463,,출금,453566,문화생활/여가,2025-04-30
1464,,출금,378588,기타,2025-07-16
1465,,출금,478959,의료/건강,2025-02-27
1466,,출금,424144,문화생활/여가,2025-04-27
1467,,입금,451257,부수입,2025-05-05
1468,,출금,440928,식비,2025-02-25
1469,,출금,301747,생필품,2025-03-18
1470,,입금,1335908,기타,2025-06-22
1471,,입금,1936576,부수입,2025-02-25
1472,,출금,258091,생필품,2025-02-07
1473,,출금,62603,생필품,2025-03-12
1474,,입금,2175778,기타,2025-03-12
1475,,입금,1630931,기타,2025-03-10
1476,,입금,920468,기타,2025-06-30
1477,,출금,77706,교통비,2025-06-16
1478,,출금,353511,문화생활/여가,2025-07-01
1479,,출금,356624,기타,2025-05-15
1480,,출금,216159,패션/미용,2025-03-31
1481,,출금,202795,기타,2025-01-23
1482,,출금,158835,기타,2025-01-23
1483,,출금,152187,생필품,2025-04-16
1484,,출금,199395,교통비,2025-03-13
1485,,입금,811012,부수입,2025-06-22
1486,,출금,124655,식비,2025-07-22
1487,,입금,761149,월급,2025-01-24
1488,,출금,26581,기타,2025-07-24
1489,,출금,282480,문화생활/여가,2025-06-24
1490,,출금,223671,기타,2025-01-23
1491,,입금,1318777,월급,2025-04-16
1492,,출금,23296,패션/미용,2025-02-10
1493,,출금,413559,문화생활/여가,2025-05-27
1494,,출금,258487,기타,2025-02-21
1495,,입금,1999224,부수입,2025-02-10
1496,,출금,345991,문화생활/여가,2025-01-04
1497,,출금,182894,교통비,2025-04-26
1498,,출금,18095,식비,2025-03-09
1499,,출금,80451,교통비,2025-04-02
1500,,입금,138460,월급,2025-01-31
1501,,입금,1916108,부수입,2025-02-08
1502,,출금,286816,패션/미용,2025-05-04
1503,,출금,181884,생필품,2025-06-11
1504,,출금,255586,생필품,2025-04-29
1505,,입금,1014044,기타,2025-01-14
1506,,입금,2476003,부수입,2025-06-29
1507,,출금,167086,주거/공과금,2025-03-12
1508,,출금,394595,패션/미용,2025-05-18
1509,,입금,2357978,기타,2025-02-18
1510,,입금,959066,월급,2025-02-23
1511,,출금,134058,문화생활/여가,2025-05-28
1512,,입금,1850619,기타,2025-02-23
1513,,입금,692758,부수입,2025-03-06
1514,,입금,728062,월급,2025-02-27
1515,,입금,366163,부수입,2025-04-26
1516,,출금,64252,식비,2025-05-12
1517,,출금,130651,기타,2025-01-10
1518,,입금,1291154,부수입,2025-07-07
1519,,입금,1107490,월급,2025-01-28
1520,,입금,1291974,기타,2025-07-23
1521,,출금,130879,의료/건강,2025-03-17
1522,,출금,42568,문화생활/여가,2025-05-24
1523,,입금,652666,월급,2025-07-16
1524,,출금,126474,주거/공과금,2025-03-22
1525,,출금,473107,교통비,2025-01-21
1526,,입금,2290219,기타,2025-02-08
1527,,입금,2202275,부수입,2025-01-19
1528,,출금,72613,교통비,2025-02-16
1529,,출금,70765,생필품,2025-06-17
1530,,출금,317517,문화생활/여가,2025-05-03
1531,,출금,227598,패션/미용,2025-01-22
1532,,출금,158587,생필품,2025-02-06
1533,,입금,288190,기타,2025-06-24
1534,,출금,351712,식비,2025-04-27
1535,,입금,881033,기타,2025-05-16
1536,,출금,349773,기타,2025-03-13
1537,,출금,253668,기타,2025-06-30
1538,,출금,451245,주거/공과금,2025-04-08
1539,,입금,539423,기타,2025-07-10
1540,,출금,436510,기타,2025-06-06
1541,,출금,245046,식비,2025-05-19
1542,,출금,78417,패션/미용,2025-05-12
1543,,출금,12484,주거/공과금,2025-07-14
1544,,출금,28187,문화생활/여가,2025-06-18
1545,,입금,2295185,월급,2025-03-20
1546,,출금,70204,식비,2025-05-07
1547,,출금,66557,의료/건강,2025-04-14
1548,,출금,290939,의료/건강,2025-05-22
1549,,출금,143133,생필품,2025-06-25
1550,,입금,2204476,월급,2025-03-07
1551,,출금,386359,패션/미용,2025-07-04
1552,,입금,1557755,부수입,2025-01-22
1553,,출금,356471,문화생활/여가,2025-05-28
1554,,출금,212021,주거/공과금,2025-06-07
1555,,입금,1514989,부수입,2025-04-05
1556,,출금,259913,식비,2025-01-24
1557,,입금,1340779,월급,2025-03-24
1558,,입금,1662726,부수입,2025-02-02
1559,,출금,291877,의료/건강,2025-03-01
1560,,출금,96613,주거/공과금,2025-04-23
1561,,출금,333891,교통비,2025-03-15
1562,,출금,268901,주거/공과금,2025-01-15
1563,,출금,282939,생필품,2025-03-01
1564,,출금,321730,의료/건강,2025-03-17
1565,,입금,2367512,월급,2025-01-09
1566,,입금,324869,기타,2025-02-13
1567,,출금,14756,패션/미용,2025-01-27
1568,,출금,298177,의료/건강,2025-07-21
1569,,입금,226863,부수입,2025-07-18
1570,,출금,415197,주거/공과금,2025-05-05
1571,,입금,1475804,기타,2025-06-23
1572,,출금,496273,생필품,2025-01-13
1573,,입금,1615488,기타,2025-02-15
1574,,입금,2245759,기타,2025-02-23
1575,,입금,1185021,월급,2025-02-02
1576,,입금,2461551,월급,2025-04-11
1577,,입금,109313,기타,2025-04-23
1578,,출금,364019,교통비,2025-04-09
1579,,입금,801961,부수입,2025-01-26
1580,,입금,229315,월급,2025-05-12
1581,,출금,123710,기타,2025-01-26
1582,,입금,943989,부수입,2025-06-18
1583,,입금,1514983,기타,2025-02-03
1584,,입금,1426524,기타,2025-02-13
1585,,출금,459702,문화생활/여가,2025-05-15
1586,,출금,443335,주거/공과금,2025-07-17
1587,,출금,165429,패션/미용,2025-01-14
1588,,입금,330762,월급,2025-06-25
1589,,출금,327608,식비,2025-05-30
1590,,출금,394027,생필품,2025-03-14
1591,,출금,234381,기타,2025-06-20
1592,,출금,18157,패션/미용,2025-06-03
1593,,입금,1583227,월급,2025-06-26
1594,,출금,336903,주거/공과금,2025-07-28
1595,,출금,350290,기타,2025-04-05
1596,,출금,411744,기타,2025-04-14
1597,,출금,141465,주거/공과금,2025-04-09
1598,,출금,200145,의료/건강,2025-05-06
1599,,출금,454867,의료/건강,2025-04-05
1600,,출금,63634,주거/공과금,2025-01-08
1601,,출금,380106,생필품,2025-02-03
1602,,출금,373638,생필품,2025-01-10
1603,,입금,1406140,부수입,2025-03-02
1604,,출금,462361,교통비,2025-06-17
1605,,출금,195658,주거/공과금,2025-04-12
1606,,입금,388151,기타,2025-04-08
1607,,출금,191195,식비,2025-06-24
1608,,출금,333146,교통비,2025-06-06
1609,,출금,414160,의료/건강,2025-02-03
1610,,입금,595507,부수입,2025-03-27
1611,,출금,8704,주거/공과금,2025-07-23
1612,,출금,53667,교통비,2025-06-18
1613,,출금,218467,생필품,2025-03-31
1614,,출금,106887,교통비,2025-04-01
1615,,출금,215163,주거/공과금,2025-07-13
1616,,출금,10962,패션/미용,2025-02-07
1617,,출금,45575,식비,2025-02-28
1618,,출금,350927,주거/공과금,2025-07-16
1619,,출금,474775,패션/미용,2025-02-17
1620,,출금,212923,문화생활/여가,2025-05-20
1621,,출금,295997,의료/건강,2025-01-17
1622,,출금,328648,주거/공과금,2025-01-29
1623,,출금,247683,기타,2025-04-12
1624,,출금,273649,문화생활/여가,2025-04-26
1625,,출금,158935,문화생활/여가,2025-03-18
1626,,출금,490209,기타,2025-04-12
1627,,출금,301864,기타,2025-04-26
1628,,출금,203925,교통비,2025-05-26
1629,,입금,1255482,기타,2025-05-25
1630,,입금,924274,부수입,2025-02-08
1631,,입금,2193251,기타,2025-07-13
1632,,출금,306254,의료/건강,2025-04-12
1633,,입금,1141097,월급,2025-05-18
1634,,입금,1977292,기타,2025-03-10
1635,,입금,1222955,부수입,2025-04-19
1636,,입금,1041073,월급,2025-06-01
1637,,출금,234137,식비,2025-02-21
1638,,출금,493825,주거/공과금,2025-02-05
1639,,출금,43258,식비,2025-03-26
1640,,입금,1720634,기타,2025-06-13
1641,,출금,73043,패션/미용,2025-01-25
1642,,입금,2057603,부수입,2025-06-19
1643,,입금,2290476,월급,2025-01-27
1644,,출금,148746,교통비,2025-07-21
1645,,출금,386235,의료/건강,2025-03-22
1646,,출금,54592,주거/공과금,2025-04-23
1647,,출금,362147,주거/공과금,2025-01-14
1648,,출금,178906,기타,2025-03-28
1649,,출금,142990,패션/미용,2025-05-23
1650,,출금,1296,식비,2025-02-12
1651,,입금,2496983,부수입,2025-01-03
1652,,출금,311501,패션/미용,2025-05-31
1653,,입금,1907692,월급,2025-05-24
1654,,출금,315254,주거/공과금,2025-02-19
1655,,출금,136990,의료/건강,2025-01-29
1656,,출금,115554,문화생활/여가,2025-04-08
1657,,입금,1957594,기타,2025-07-12
1658,,출금,481323,문화생활/여가,2025-07-12
1659,,출금,169679,교통비,2025-05-27
1660,,출금,383974,주거/공과금,2025-01-29
1661,,출금,345297,의료/건강,2025-07-06
1662,,입금,2414273,부수입,2025-04-23
1663,,입금,1218690,기타,2025-06-19
1664,,입금,1319067,부수입,2025-01-22
1665,,출금,254642,교통비,2025-04-20
1666,,입금,2437814,월급,2025-01-14
1667,,출금,241709,식비,2025-01-10
1668,,출금,467489,주거/공과금,2025-05-20
1669,,출금,463986,주거/공과금,2025-02-26
1670,,출금,99695,식비,2025-06-19
1671,,출금,120554,기타,2025-02-21
1672,,출금,126089,식비,2025-06-13
1673,,입금,1808549,부수입,2025-07-27
1674,,출금,122413,식비,2025-04-09
1675,,출금,68789,식비,2025-04-18
1676,,입금,1423774,기타,2025-04-19
1677,,입금,1045248,기타,2025-02-03
1678,,입금,625064,월급,2025-04-03
1679,,출금,431566,주거/공과금,2025-01-26
1680,,출금,236294,의료/건강,2025-06-29
1681,,출금,413727,식비,2025-06-08
1682,,출금,483354,생필품,2025-02-16
1683,,출금,300986,생필품,2025-03-05
1684,,출금,439095,패션/미용,2025-01-13
1685,,출금,413258,생필품,2025-06-23
1686,,입금,776431,부수입,2025-01-04
1687,,입금,2120483,부수입,2025-03-23
1688,,출금,480382,생필품,2025-07-25
1689,,출금,437231,문화생활/여가,2025-05-08
1690,,출금,100716,문화생활/여가,2025-03-17
1691,,출금,338004,패션/미용,2025-03-25
1692,,입금,1842719,월급,2025-05-18
1693,,출금,13411,기타,2025-04-16
1694,,출금,54502,문화생활/여가,2025-03-03
1695,,입금,1826124,월급,2025-06-13
1696,,출금,31591,생필품,2025-07-04
1697,,입금,1287803,월급,2025-02-24
1698,,출금,417461,주거/공과금,2025-03-06
1699,,입금,1173508,기타,2025-01-06
1700,,출금,127756,주거/공과금,2025-06-21
1701,,입금,392129,월급,2025-02-01
1702,,입금,2384984,월급,2025-05-04
1703,,출금,452132,식비,2025-04-18
1704,,출금,202787,생필품,2025-03-25
1705,,출금,386449,교통비,2025-02-27
1706,,입금,1682749,기타,2025-03-13
1707,,출금,454638,생필품,2025-02-18
1708,,출금,72932,생필품,2025-03-26
1709,,출금,327789,패션/미용,2025-05-06
1710,,출금,23025,의료/건강,2025-04-06
1711,,출금,414002,생필품,2025-04-27
1712,,출금,294291,교통비,2025-07-06
1713,,출금,346699,문화생활/여가,2025-02-10
1714,,출금,319230,의료/건강,2025-05-23
1715,,입금,1891435,부수입,2025-04-13
1716,,출금,48701,의료/건강,2025-05-24
1717,,입금,106553,기타,2025-03-05
1718,,출금,396363,패션/미용,2025-03-14
1719,,출금,290658,의료/건강,2025-01-31
1720,,출금,338869,교통비,2025-02-21
1721,,출금,403320,식비,2025-01-13
1722,,출금,156105,주거/공과금,2025-07-13
1723,,출금,40466,패션/미용,2025-01-03
1724,,출금,393457,식비,2025-01-18
1725,,출금,112361,문화생활/여가,2025-07-06
1726,,출금,27043,식비,2025-05-11
1727,,출금,369866,주거/공과금,2025-01-31
1728,,출금,430220,패션/미용,2025-01-22
1729,,입금,250340,월급,2025-01-02
1730,,출금,63676,교통비,2025-04-27
1731,,입금,2254303,월급,2025-05-19
1732,,입금,2184102,기타,2025-06-20
1733,,출금,204706,생필품,2025-04-01
1734,,출금,1525,문화생활/여가,2025-05-09
1735,,입금,412973,월급,2025-05-02
1736,,출금,202151,패션/미용,2025-02-18
1737,,출금,125659,기타,2025-02-09
1738,,출금,159744,기타,2025-04-24
1739,,출금,342495,의료/건강,2025-07-22
1740,,입금,2376079,기타,2025-01-19
1741,,입금,1158429,부수입,2025-02-23
1742,,입금,1802976,부수입,2025-06-05
1743,,출금,113934,식비,2025-01-17
1744,,입금,707600,부수입,2025-06-08
1745,,입금,1321179,월급,2025-06-25
1746,,출금,321632,기타,2025-04-17
1747,,출금,229699,생필품,2025-02-14
1748,,출금,474877,기타,2025-05-10
1749,,출금,294601,패션/미용,2025-03-11
1750,,출금,423139,기타,2025-01-26
1751,,출금,404193,생필품,2025-06-25
1752,,출금,329029,기타,2025-04-26
1753,,출금,283903,문화생활/여가,2025-05-24
1754,,출금,281338,교통비,2025-06-18
1755,,출금,228081,의료/건강,2025-07-15
1756,,출금,394200,기타,2025-02-05
1757,,출금,55108,생필품,2025-04-11
1758,,출금,133867,식비,2025-01-03
1759,,출금,234492,문화생활/여가,2025-05-06
1760,,입금,825126,기타,2025-06-28
1761,,출금,293711,식비,2025-03-28
1762,,입금,2255737,기타,2025-06-16
1763,,출금,218427,의료/건강,2025-04-17
1764,,출금,23085,패션/미용,2025-07-13
1765,,출금,237128,식비,2025-07-06
1766,,출금,400843,교통비,2025-06-02
1767,,출금,300277,의료/건강,2025-05-29
1768,,출금,118461,교통비,2025-05-07
1769,,입금,534246,월급,2025-02-06
1770,,출금,81684,기타,2025-02-05
1771,,출금,396684,교통비,2025-04-09
1772,,입금,157398,부수입,2025-07-01
1773,,출금,150114,기타,2025-03-31
1774,,입금,1053463,부수입,2025-06-30
1775,,출금,337030,의료/건강,2025-05-13
1776,,입금,1041906,월급,2025-06-06
1777,,출금,38788,교통비,2025-05-12
1778,,출금,150555,주거/공과금,2025-02-06
1779,,출금,499446,교통비,2025-03-23
1780,,출금,54725,주거/공과금,2025-04-01
1781,,출금,361603,식비,2025-07-25
1782,,출금,142666,식비,2025-05-23
1783,,입금,1370588,기타,2025-02-28
1784,,출금,285710,패션/미용,2025-01-06
1785,,출금,379023,패션/미용,2025-06-30
1786,,출금,59695,의료/건강,2025-02-19
1787,,출금,437522,의료/건강,2025-03-29
1788,,입금,1042539,부수입,2025-02-26
1789,,입금,1936247,월급,2025-06-09
1790,,출금,433788,식비,2025-06-14
1791,,입금,63845,월급,2025-04-14
1792,,출금,476697,의료/건강,2025-01-10
1793,,출금,220297,기타,2025-05-15
1794,,입금,1825189,기타,2025-01-30
1795,,출금,33846,교통비,2025-07-09
1796,,입금,2429879,부수입,2025-06-29
1797,,입금,1470606,월급,2025-01-11
1798,,출금,120978,의료/건강,2025-03-06
1799,,입금,1893448,월급,2025-07-05
1800,,입금,2492478,월급,2025-03-16
1801,,출금,19664,생필품,2025-01-02
1802,,입금,2110647,월급,2025-07-24
1803,,입금,716298,월급,2025-04-23
1804,,출금,183804,패션/미용,2025-05-27
1805,,출금,460492,식비,2025-06-15
1806,,출금,80831,패션/미용,2025-02-19
1807,,출금,314283,생필품,2025-02-15
1808,,출금,18339,문화생활/여가,2025-07-04
1809,,입금,1637645,부수입,2025-01-14
1810,,출금,470332,주거/공과금,2025-04-16
1811,,출금,15919,생필품,2025-04-05
1812,,출금,83969,의료/건강,2025-03-20
1813,,출금,464047,문화생활/여가,2025-01-30
1814,,출금,365255,문화생활/여가,2025-06-04
1815,,입금,2288868,월급,2025-02-04
1816,,입금,582478,월급,2025-07-24
1817,,출금,467187,패션/미용,2025-05-11
1818,,출금,544,의료/건강,2025-06-29
1819,,출금,75714,패션/미용,2025-01-16
1820,,입금,2281008,기타,2025-07-26
1821,,출금,484977,패션/미용,2025-06-13
1822,,출금,147758,주거/공과금,2025-06-25
1823,,출금,165640,생필품,2025-06-18
1824,,입금,1667850,기타,2025-01-04
1825,,출금,305174,패션/미용,2025-01-10
1826,,출금,397401,기타,2025-07-27
1827,,출금,97521,생필품,2025-07-28
1828,,입금,2008825,기타,2025-07-23
1829,,출금,35247,식비,2025-03-24
1830,,출금,42101,식비,2025-02-17
1831,,출금,236720,패션/미용,2025-01-14
1832,,입금,2146416,월급,2025-02-05
1833,,입금,1356635,부수입,2025-01-07
1834,,입금,2260936,기타,2025-02-17
1835,,입금,972954,기타,2025-01-09
1836,,출금,92001,문화생활/여가,2025-07-15
1837,,출금,292752,주거/공과금,2025-02-15
1838,,출금,225293,주거/공과금,2025-06-02
1839,,출금,284416,의료/건강,2025-02-20
1840,,입금,283449,월급,2025-03-04
1841,,입금,390814,부수입,2025-05-28
1842,,입금,2207082,월급,2025-02-27
1843,,출금,373228,생필품,2025-01-30
1844,,출금,169820,문화생활/여가,2025-05-25
1845,,출금,415865,의료/건강,2025-05-12
1846,,출금,367084,주거/공과금,2025-07-17
1847,,출금,62173,의료/건강,2025-05-05
1848,,입금,746674,기타,2025-03-01
1849,,입금,1386098,월급,2025-05-12
1850,,출금,2279,패션/미용,2025-06-15
1851,,출금,241229,패션/미용,2025-05-01
1852,,출금,188689,패션/미용,2025-06-26
1853,,입금,2268140,월급,2025-04-07
1854,,출금,30242,기타,2025-06-03
1855,,입금,2280508,월급,2025-07-10
1856,,출금,380547,패션/미용,2025-01-08
1857,,입금,431772,부수입,2025-05-15
1858,,입금,552431,부수입,2025-01-19
1859,,출금,428415,생필품,2025-01-12
1860,,출금,292374,교통비,2025-07-20
1861,,입금,2044436,기타,2025-04-18
1862,,입금,1213019,월급,2025-02-17
1863,,출금,1004,교통비,2025-07-30
1864,,출금,404452,패션/미용,2025-07-28
1865,,출금,19247,생필품,2025-06-08
1866,,출금,256440,패션/미용,2025-05-25
1867,,출금,139642,주거/공과금,2025-01-11
1868,,출금,359082,기타,2025-03-14
1869,,출금,354469,문화생활/여가,2025-05-17
1870,,출금,220290,식비,2025-06-08
1871,,출금,6212,주거/공과금,2025-02-02
1872,,출금,488048,생필품,2025-05-20
1873,,출금,390424,문화생활/여가,2025-04-09
1874,,출금,142730,식비,2025-06-12
1875,,출금,354643,기타,2025-04-09
1876,,출금,79006,의료/건강,2025-07-03
1877,,출금,234230,식비,2025-06-23
1878,,출금,229823,주거/공과금,2025-05-07
1879,,입금,414589,기타,2025-06-10
1880,,입금,1173990,부수입,2025-03-15
1881,,출금,119432,식비,2025-01-21
1882,,출금,307539,생필품,2025-07-13
1883,,입금,138285,부수입,2025-05-04
1884,,출금,84635,의료/건강,2025-04-06
1885,,출금,368342,교통비,2025-06-01
1886,,출금,225346,교통비,2025-02-16
1887,,출금,359694,생필품,2025-04-06
1888,,입금,1083621,월급,2025-07-17
1889,,출금,224242,주거/공과금,2025-03-09
1890,,입금,385718,월급,2025-04-10
1891,,출금,111939,의료/건강,2025-01-19
1892,,출금,483075,문화생활/여가,2025-03-17
1893,,출금,149035,패션/미용,2025-05-08
1894,,출금,227111,교통비,2025-03-19
1895,,입금,818398,부수입,2025-01-08
1896,,출금,217646,주거/공과금,2025-04-15
1897,,출금,169303,패션/미용,2025-06-18
1898,,출금,310752,기타,2025-02-22
1899,,입금,347469,월급,2025-05-28
